2014-10-15;507.75;509.88;516.00;501.62;-0.32%
2014-10-14;509.38;505.00;509.50;498.38;0.84%
2014-10-13;505.12;498.38;506.12;495.62;1.28%
2014-10-10;498.75;493.50;508.38;488.62;1.09%
2014-10-09;493.38;508.12;508.12;492.12;-2.86%
2014-10-08;507.88;507.12;511.62;502.12;0.20%
2014-10-07;506.88;490.88;509.38;489.38;3.15%
2014-10-06;491.38;485.62;494.62;485.00;1.08%
2014-10-03;486.12;483.38;488.88;478.12;0.49%
2014-10-02;483.75;478.00;489.62;477.50;1.07%
2014-10-01;478.62;477.62;483.62;469.62;0.00%
2014-09-30;478.62;480.62;481.75;468.12;-0.47%
2014-09-29;480.88;470.88;482.38;470.75;1.26%
2014-09-26;474.88;473.50;476.12;469.00;0.13%
2014-09-25;474.25;480.12;483.50;466.38;-1.28%
2014-09-24;480.38;474.25;484.62;473.62;0.97%
2014-09-23;475.75;476.75;479.38;471.12;-0.18%
2014-09-22;476.62;476.50;480.62;469.38;0.55%
2014-09-19;474.00;487.88;488.12;473.88;-2.89%
2014-09-18;488.12;496.12;498.62;487.88;-2.25%
2014-09-17;499.38;495.88;501.12;494.12;0.50%
2014-09-16;496.88;499.12;508.25;492.38;-0.70%
2014-09-15;500.38;501.25;503.88;496.12;-0.42%
2014-09-12;502.50;507.88;509.38;500.12;-1.30%
2014-09-11;509.12;518.12;519.00;502.88;-2.02%
2014-09-10;519.62;528.62;529.12;519.25;-1.75%
2014-09-09;528.88;533.38;533.38;523.62;-0.91%
2014-09-08;533.75;534.62;539.12;524.38;-0.30%
2014-09-05;535.38;531.38;541.50;528.38;1.04%
2014-09-04;529.88;535.88;536.88;527.75;-1.03%
2014-09-03;535.38;555.00;556.12;535.12;-3.49%
2014-09-02;554.75;561.88;565.88;550.88;-1.53%
2014-08-29;563.38;570.38;578.62;561.38;-1.31%
2014-08-28;570.88;562.38;578.62;559.12;1.69%
2014-08-27;561.38;555.00;562.88;550.88;0.99%
2014-08-26;555.88;553.38;557.88;546.88;0.04%
2014-08-25;555.62;559.88;564.88;552.62;1.16%
2014-08-22;549.25;545.75;562.38;545.75;0.50%
2014-08-21;546.50;539.62;549.62;536.88;1.30%
2014-08-20;539.50;546.12;549.25;534.38;-1.30%
2014-08-19;546.62;540.75;555.88;536.25;0.78%
2014-08-18;542.38;549.75;551.25;540.62;-1.68%
2014-08-15;551.62;535.88;555.88;533.62;2.89%
2014-08-14;536.12;528.50;539.12;528.12;1.66%
2014-08-13;527.38;538.50;544.38;527.38;-2.02%
2014-08-12;538.25;546.62;546.88;534.50;-1.55%
2014-08-11;546.75;548.38;556.38;542.88;-0.21%
2014-08-08;547.88;561.12;561.12;547.12;-2.45%
2014-08-07;561.62;567.62;567.88;558.62;-1.06%
2014-08-06;567.62;553.12;571.88;553.12;2.81%
2014-08-05;552.12;543.88;554.12;538.12;1.33%
2014-08-04;544.88;534.62;553.12;534.62;2.08%
2014-08-03;533.75;533.75;533.75;533.75;0.00%
2014-08-01;533.75;531.25;543.88;530.62;0.64%
2014-07-31;530.38;526.38;536.12;523.50;0.45%
2014-07-30;528.00;521.62;528.88;519.88;1.42%
2014-07-29;520.62;534.38;535.50;518.62;-2.66%
2014-07-28;534.88;539.00;543.12;532.12;-0.51%
2014-07-25;537.62;528.88;538.38;526.62;1.63%
2014-07-24;529.00;530.62;541.88;526.12;-0.17%
2014-07-23;529.88;524.38;530.88;521.62;0.95%
2014-07-22;524.88;529.50;536.62;524.12;-1.01%
2014-07-21;530.25;530.12;531.12;523.88;-0.28%
2014-07-18;531.75;552.12;555.62;531.12;-3.54%
2014-07-17;551.25;537.88;561.38;530.88;2.46%
2014-07-16;538.00;537.38;544.38;535.88;-0.05%
2014-07-15;538.25;537.88;539.38;530.62;-0.02%
2014-07-14;538.38;527.38;538.88;524.25;2.38%
2014-07-11;525.88;547.50;549.62;525.12;-4.15%
2014-07-10;548.62;551.88;555.88;546.38;-0.48%
2014-07-09;551.25;556.12;558.00;547.75;-0.83%
2014-07-08;555.88;557.75;560.88;555.62;-0.43%
2014-07-07;558.25;579.50;584.25;556.12;-3.67%
2014-07-06;579.50;579.50;579.50;579.50;0.00%
2014-07-03;579.50;576.38;580.62;572.12;0.50%
2014-07-02;576.62;573.88;576.62;568.88;0.61%
2014-07-01;573.12;578.62;580.88;569.38;-0.63%
2014-06-30;576.75;591.62;592.38;568.75;-2.72%
2014-06-27;592.88;584.62;597.38;583.88;1.45%
2014-06-26;584.38;584.38;589.88;579.88;0.04%
2014-06-25;584.12;580.12;584.62;577.12;0.71%
2014-06-24;580.00;589.25;589.25;579.38;-1.55%
2014-06-23;589.12;594.62;600.88;587.38;0.73%
2014-06-20;584.88;592.88;594.62;582.88;-1.52%
2014-06-19;593.88;586.25;595.88;585.88;1.30%
2014-06-18;586.25;581.62;597.88;581.62;0.82%
2014-06-17;581.50;581.50;584.62;576.88;0.19%
2014-06-16;580.38;585.75;594.62;580.38;-0.81%
2014-06-13;585.12;585.88;594.38;583.62;0.04%
2014-06-12;584.88;588.38;593.38;584.88;-0.68%
2014-06-11;588.88;602.12;608.38;588.62;-2.04%
2014-06-10;601.12;614.12;615.75;599.38;-2.14%
2014-06-09;614.25;617.12;626.12;607.62;-0.83%
2014-06-06;619.38;605.88;619.38;603.25;2.35%
2014-06-05;605.12;614.38;617.25;605.12;-1.43%
2014-06-04;613.88;611.88;619.38;611.12;0.29%
2014-06-03;612.12;621.62;623.88;611.12;-1.33%
2014-06-02;620.38;625.75;626.12;616.38;-1.23%
2014-05-30;628.12;633.50;636.62;625.62;-0.65%
2014-05-29;632.25;638.50;644.62;629.88;-1.00%
2014-05-28;638.62;638.38;641.62;633.12;-0.35%
2014-05-27;640.88;644.88;648.38;640.38;-1.69%
2014-05-23;651.88;660.38;663.38;651.38;-1.17%
2014-05-22;659.62;665.62;669.38;654.62;-0.57%
2014-05-21;663.38;668.38;675.62;663.38;-0.86%
2014-05-20;669.12;674.75;685.88;666.25;-0.89%
2014-05-19;675.12;671.50;677.62;663.88;0.04%
2014-05-16;674.88;678.88;682.75;670.62;-0.44%
2014-05-15;677.88;690.88;690.88;676.88;-1.81%
2014-05-14;690.38;709.50;709.50;687.88;-2.71%
2014-05-13;709.62;713.88;715.12;704.12;-0.73%
2014-05-12;714.88;722.25;722.25;703.75;-1.09%
2014-05-11;722.75;722.75;722.75;722.75;0.00%
2014-05-09;722.75;734.00;738.88;722.12;-1.62%
2014-05-08;734.62;735.00;737.62;727.88;-0.58%
2014-05-07;738.88;736.75;739.62;727.25;0.03%
2014-05-06;738.62;732.62;743.88;723.88;1.55%
2014-05-05;727.38;723.12;740.00;721.62;1.59%
2014-05-02;716.00;709.50;720.62;706.12;1.04%
2014-05-01;708.62;723.25;724.38;701.38;-1.78%
2014-04-30;721.50;715.25;724.62;710.75;0.82%
2014-04-29;715.62;709.25;716.88;704.38;0.95%
2014-04-28;708.88;708.88;716.88;697.38;1.14%
2014-04-25;700.88;689.25;701.62;687.62;1.52%
2014-04-24;690.38;676.88;695.62;671.62;2.07%
2014-04-23;676.38;673.50;679.38;667.88;0.59%
2014-04-22;672.38;668.38;677.00;662.50;0.52%
2014-04-21;668.88;690.50;690.50;662.88;-3.10%
2014-04-17;690.25;687.62;701.38;686.38;0.33%
2014-04-16;688.00;700.88;710.88;684.62;-1.94%
2014-04-15;701.62;677.50;702.62;673.88;3.47%
2014-04-14;678.12;665.25;688.50;665.12;2.88%
2014-04-11;659.12;663.25;666.50;656.62;-0.47%
2014-04-10;662.25;669.25;670.88;656.38;-0.90%
2014-04-09;668.25;681.75;687.88;664.12;-1.62%
2014-04-08;679.25;676.38;684.88;668.25;0.39%
2014-04-07;676.62;670.50;679.38;665.62;0.95%
2014-04-04;670.25;674.12;676.25;658.88;-0.74%
2014-04-03;675.25;669.25;677.38;666.62;0.99%
2014-04-02;668.62;687.25;687.62;665.12;-2.44%
2014-04-01;685.38;695.88;697.62;683.62;-1.69%
2014-03-31;697.12;697.12;701.88;677.00;0.29%
2014-03-28;695.12;707.88;708.25;693.62;-2.16%
2014-03-27;710.50;696.50;713.38;692.12;1.88%
2014-03-26;697.38;708.88;711.62;694.88;-1.69%
2014-03-25;709.38;714.62;716.38;706.62;-0.56%
2014-03-24;713.38;692.50;718.12;687.25;3.05%
2014-03-21;692.25;705.38;707.12;692.12;-2.00%
2014-03-20;706.38;714.62;722.88;694.38;-1.29%
2014-03-19;715.62;691.38;718.38;686.12;3.43%
2014-03-18;691.88;676.25;693.38;672.50;2.56%
2014-03-17;674.62;686.38;694.12;672.62;-1.75%
2014-03-14;686.62;672.62;690.88;669.88;2.16%
2014-03-13;672.12;682.38;696.25;671.12;-1.75%
2014-03-12;684.12;658.50;684.38;652.12;3.95%
2014-03-11;658.12;639.50;667.38;637.12;2.89%
2014-03-10;639.62;654.88;656.38;639.25;-2.12%
2014-03-07;653.50;646.00;662.88;644.38;1.06%
2014-03-06;646.62;640.88;648.88;636.38;0.98%
2014-03-05;640.38;641.00;644.38;636.12;-0.45%
2014-03-04;643.25;632.00;644.62;621.12;1.38%
2014-03-03;634.50;623.62;644.12;615.00;5.68%
2014-02-28;600.38;590.25;604.88;590.12;1.69%
2014-02-27;590.38;606.00;606.88;588.38;-2.48%
2014-02-26;605.38;617.38;618.38;605.12;-1.92%
2014-02-25;617.25;617.00;619.75;605.12;0.00%
2014-02-24;617.25;602.50;617.38;600.75;1.21%
2014-02-21;609.88;616.25;617.38;609.38;-0.97%
2014-02-20;615.88;618.88;620.75;611.62;-0.73%
2014-02-19;620.38;611.88;620.38;609.88;1.35%
2014-02-18;612.12;599.25;613.12;598.88;2.45%
2014-02-14;597.50;594.88;602.88;594.50;0.50%
2014-02-13;594.50;586.38;596.62;585.38;1.47%
2014-02-12;585.88;589.25;598.00;585.88;-0.55%
2014-02-11;589.12;585.12;590.88;582.88;0.62%
2014-02-10;585.50;574.50;590.50;570.62;1.34%
2014-02-07;577.75;582.12;585.88;567.38;-0.37%
2014-02-06;579.88;586.75;592.88;579.62;-1.21%
2014-02-05;587.00;584.38;588.62;579.12;0.28%
2014-02-04;585.38;563.62;585.62;562.12;3.81%
2014-02-03;563.88;554.88;564.12;554.12;1.60%
2014-01-31;555.00;554.12;557.38;551.38;0.23%
2014-01-30;553.75;552.00;556.62;550.38;0.52%
2014-01-29;550.88;566.62;566.88;550.75;-2.65%
2014-01-28;565.88;564.12;568.88;564.12;0.35%
2014-01-27;563.88;567.12;572.12;563.12;-0.42%
2014-01-24;566.25;571.12;573.12;562.62;-0.64%
2014-01-23;569.88;561.62;577.62;561.62;1.56%
2014-01-22;561.12;562.62;566.62;560.88;-0.13%
2014-01-21;561.88;565.12;567.62;560.88;-0.18%
2014-01-17;562.88;572.88;574.25;562.88;-1.62%
2014-01-16;572.12;568.38;573.62;564.12;0.84%
2014-01-15;567.38;579.50;579.62;566.88;-2.07%
2014-01-14;579.38;571.38;579.62;570.62;1.13%
2014-01-13;572.88;571.75;575.88;570.12;0.84%
2014-01-10;568.12;584.38;590.25;560.88;-2.80%
2014-01-09;584.50;588.12;590.75;578.38;-0.53%
2014-01-08;587.62;603.12;607.12;587.38;-2.45%
2014-01-07;602.38;606.38;609.88;601.88;-0.62%
2014-01-06;606.12;608.12;612.38;605.12;-0.08%
2014-01-03;606.62;596.88;608.88;596.38;1.65%
2014-01-02;596.75;605.00;605.00;595.88;-1.38%
2014-01-01;605.12;605.12;605.12;605.12;0.00%
2013-12-31;605.12;601.62;607.12;599.38;0.83%
2013-12-30;600.12;608.00;609.00;600.12;-1.32%
2013-12-27;608.12;608.12;609.88;603.38;0.39%
2013-12-26;605.75;606.38;606.62;600.88;-0.10%
2013-12-24;606.38;610.38;611.62;605.88;-0.47%
2013-12-23;609.25;614.50;615.12;608.38;-0.71%
2013-12-20;613.62;610.38;615.62;607.38;0.57%
2013-12-19;610.12;614.88;621.12;610.12;-0.37%
2013-12-18;612.38;618.62;618.88;612.38;-1.05%
2013-12-17;618.88;622.38;626.62;618.88;-0.44%
2013-12-16;621.62;628.62;628.62;621.12;-1.19%
2013-12-13;629.12;633.38;634.88;626.88;-0.67%
2013-12-12;633.38;641.00;642.50;630.38;-1.21%
2013-12-11;641.12;639.88;643.38;635.38;0.25%
2013-12-10;639.50;649.88;652.12;635.12;-1.69%
2013-12-09;650.50;651.62;657.12;649.38;-0.04%
2013-12-06;650.75;652.12;654.88;649.38;-0.13%
2013-12-05;651.62;662.62;662.88;650.62;-1.57%
2013-12-04;662.00;668.38;672.12;661.38;-1.03%
2013-12-03;668.88;663.88;669.12;662.12;0.91%
2013-12-02;662.88;668.88;674.62;660.62;-0.80%
2013-11-29;668.25;668.50;670.62;665.12;0.55%
2013-11-27;664.62;656.62;666.88;656.38;1.35%
2013-11-26;655.75;659.00;660.62;653.38;-0.57%
2013-11-25;659.50;658.62;662.38;657.38;0.50%
2013-11-24;656.25;656.25;656.25;656.25;1.12%
2013-11-22;649.00;649.38;653.62;648.62;0.06%
2013-11-21;648.62;647.88;653.38;647.38;0.33%
2013-11-20;646.50;650.00;654.62;646.38;-0.54%
2013-11-19;650.00;642.75;651.12;642.75;1.19%
2013-11-18;642.38;646.25;649.62;642.38;-0.21%
2013-11-15;643.75;646.00;648.38;642.88;-0.17%
2013-11-14;644.88;645.88;652.88;644.38;-0.06%
2013-11-13;645.25;646.38;648.88;643.62;0.04%
2013-11-12;645.00;647.00;651.88;644.88;-0.19%
2013-11-11;646.25;651.12;659.38;646.00;-0.27%
2013-11-08;648.00;653.50;657.75;645.50;-0.82%
2013-11-07;653.38;654.00;657.12;652.38;-0.04%
2013-11-06;653.62;657.00;660.38;652.38;-0.44%
2013-11-05;656.50;662.62;665.12;655.25;-1.04%
2013-11-04;663.38;666.50;671.38;662.12;-0.56%
2013-11-01;667.12;667.75;672.12;664.62;-0.04%
2013-10-31;667.38;675.12;676.88;667.12;-1.00%
2013-10-30;674.12;684.88;686.00;674.12;-1.12%
2013-10-29;681.75;681.25;684.62;676.38;0.13%
2013-10-28;680.88;688.88;691.12;680.88;-1.55%
2013-10-25;691.62;696.38;701.88;690.38;-0.70%
2013-10-24;696.50;701.25;707.88;696.12;-0.75%
2013-10-23;701.75;700.75;710.38;699.75;0.16%
2013-10-22;700.62;699.12;704.12;696.12;0.25%
2013-10-21;698.88;706.12;711.12;694.12;-0.90%
2013-10-18;705.25;686.38;706.38;686.12;2.86%
2013-10-17;685.62;681.25;693.12;680.75;0.66%
2013-10-16;681.12;686.12;687.88;678.38;-0.66%
2013-10-15;685.62;691.88;693.62;685.38;-0.90%
2013-10-14;691.88;691.62;696.12;686.38;-0.02%
2013-10-11;692.00;684.62;695.38;682.38;1.02%
2013-10-10;685.00;691.12;695.62;684.12;-0.74%
2013-10-09;690.12;692.50;694.62;687.38;-0.43%
2013-10-08;693.12;694.12;699.62;688.12;-0.27%
2013-10-07;695.00;686.88;696.12;686.50;1.22%
2013-10-04;686.62;688.75;692.62;684.38;-0.29%
2013-10-03;688.62;685.75;697.88;685.50;0.38%
2013-10-02;686.00;681.00;689.62;678.00;0.38%
2013-10-01;683.38;678.12;683.38;672.62;0.63%
2013-09-30;679.12;681.00;694.00;676.88;-0.29%
2013-09-27;681.12;677.62;685.38;675.50;0.37%
2013-09-26;678.62;670.12;678.88;668.62;1.34%
2013-09-25;669.62;657.88;674.88;657.88;1.82%
2013-09-24;657.62;653.75;659.88;649.62;0.57%
2013-09-23;653.88;646.12;656.62;645.38;1.24%
2013-09-20;645.88;656.62;659.12;643.88;-1.58%
2013-09-19;656.25;647.38;662.38;646.62;1.67%
2013-09-18;645.50;642.38;647.88;642.00;0.47%
2013-09-17;642.50;641.62;651.00;641.38;0.25%
2013-09-16;640.88;641.12;648.62;638.62;0.06%
2013-09-13;640.50;652.62;652.62;640.12;-1.90%
2013-09-12;652.88;648.12;654.12;637.50;0.77%
2013-09-11;647.88;647.62;652.12;642.12;0.25%
2013-09-10;646.25;641.50;648.12;640.12;0.84%
2013-09-09;640.88;648.38;651.38;639.62;-1.04%
2013-09-06;647.62;639.12;652.88;638.25;1.29%
2013-09-05;639.38;645.75;646.25;637.12;-1.08%
2013-09-04;646.38;647.25;647.25;640.12;-0.17%
2013-09-03;647.50;663.00;663.62;645.38;-1.13%
2013-08-30;654.88;654.12;658.62;650.38;0.08%
2013-08-29;654.38;660.25;663.50;652.12;-0.91%
2013-08-28;660.38;665.12;669.38;658.62;-0.43%
2013-08-27;663.25;666.12;670.25;661.12;-0.58%
2013-08-26;667.12;651.88;676.38;651.62;5.27%
2013-08-23;633.75;629.00;637.88;628.50;0.52%
2013-08-22;630.50;640.38;640.38;629.88;-1.23%
2013-08-21;638.38;635.12;646.62;634.38;0.61%
2013-08-20;634.50;641.38;643.75;634.12;-0.94%
2013-08-19;640.50;636.50;642.38;635.25;1.43%
2013-08-16;631.50;637.75;641.12;626.62;-0.96%
2013-08-15;637.62;631.12;641.12;629.12;1.15%
2013-08-14;630.38;626.62;631.75;623.12;0.46%
2013-08-13;627.50;635.88;643.38;626.38;-1.22%
2013-08-12;635.25;633.25;644.88;630.12;0.26%
2013-08-09;633.62;642.00;644.88;630.62;-1.17%
2013-08-08;641.12;642.50;647.88;640.00;-0.43%
2013-08-07;643.88;650.25;652.88;639.12;-0.94%
2013-08-06;650.00;646.12;651.00;642.38;0.74%
2013-08-05;645.25;659.50;665.38;641.62;-2.27%
2013-08-02;660.25;657.75;667.12;656.50;0.17%
2013-08-01;659.12;663.38;667.38;648.38;-0.68%
2013-07-31;663.62;654.38;665.50;653.62;1.16%
2013-07-30;656.00;650.38;662.38;650.12;0.75%
2013-07-29;651.12;650.38;655.88;648.62;0.29%
2013-07-26;649.25;648.75;657.38;648.12;0.13%
2013-07-25;648.38;652.62;656.38;648.12;-0.73%
2013-07-24;653.12;653.88;661.62;653.12;-0.23%
2013-07-23;654.62;659.25;659.38;650.62;-0.80%
2013-07-22;659.88;666.38;667.75;655.12;-0.60%
2013-07-19;663.88;660.88;669.88;658.12;0.42%
2013-07-18;661.12;664.25;667.12;656.62;-0.62%
2013-07-17;665.25;669.50;674.00;664.12;-0.60%
2013-07-16;669.25;671.50;681.25;665.62;-0.04%
2013-07-15;669.50;677.12;677.62;667.62;-1.69%
2013-07-12;681.00;683.12;687.50;679.88;-0.20%
2013-07-11;682.38;679.12;692.88;676.00;0.63%
2013-07-10;678.12;676.12;682.12;668.62;0.26%
2013-07-09;676.38;662.88;682.62;662.50;2.11%
2013-07-08;662.38;659.00;671.25;659.00;0.38%
2013-07-05;659.88;670.88;672.38;659.38;-0.92%
2013-07-04;666.00;666.00;666.00;666.00;0.00%
2013-07-03;666.00;658.12;671.38;658.12;1.47%
2013-07-02;656.38;656.00;667.88;652.38;-0.04%
2013-07-01;656.62;655.50;663.75;652.88;-0.04%
2013-06-28;656.88;673.12;678.12;656.12;-2.38%
2013-06-27;672.88;677.00;683.12;672.88;-0.55%
2013-06-26;676.62;684.75;690.12;676.12;-1.24%
2013-06-25;685.12;687.88;694.62;684.88;-0.38%
2013-06-24;687.75;700.88;701.75;685.12;-1.45%
2013-06-21;697.88;700.38;704.38;696.12;-0.29%
2013-06-20;699.88;703.88;707.62;695.12;-0.74%
2013-06-19;705.12;684.50;710.62;682.62;2.66%
2013-06-18;686.88;681.50;689.38;680.88;0.51%
2013-06-17;683.38;677.88;688.62;674.75;0.33%
2013-06-14;681.12;685.50;685.50;676.62;-0.66%
2013-06-13;685.62;683.38;686.62;675.12;0.55%
2013-06-12;681.88;694.25;696.62;679.12;-2.05%
2013-06-11;696.12;690.12;699.62;686.88;0.85%
2013-06-10;690.25;693.25;693.50;680.62;-0.86%
2013-06-07;696.25;696.88;703.12;694.38;-0.32%
2013-06-06;698.50;701.62;706.12;693.62;-0.41%
2013-06-05;701.38;710.50;712.38;701.12;-1.16%
2013-06-04;709.62;707.50;712.88;700.12;0.04%
2013-06-03;709.38;707.75;714.38;692.62;0.39%
2013-05-31;706.62;697.38;707.38;692.88;1.25%
2013-05-30;697.88;699.12;702.25;687.62;-0.36%
2013-05-29;700.38;693.50;703.88;688.88;0.99%
2013-05-28;693.50;697.88;704.88;687.88;-0.41%
2013-05-24;696.38;704.38;707.25;696.38;-1.22%
2013-05-23;705.00;687.62;708.88;687.12;2.64%
2013-05-22;686.88;680.50;692.62;680.12;1.03%
2013-05-21;679.88;683.38;684.12;674.12;-0.93%
2013-05-20;686.25;681.38;688.00;674.62;0.53%
2013-05-17;682.62;688.38;689.62;680.62;-0.91%
2013-05-16;688.88;694.12;698.88;681.62;-0.72%
2013-05-15;693.88;710.88;711.12;692.62;-2.60%
2013-05-14;712.38;709.25;716.62;706.88;0.42%
2013-05-13;709.38;701.88;718.62;701.62;0.84%
2013-05-10;703.50;722.62;724.00;702.38;-2.85%
2013-05-09;724.12;704.88;727.50;702.88;2.64%
2013-05-08;705.50;707.88;712.62;700.12;-0.30%
2013-05-07;707.62;704.50;710.38;698.38;0.77%
2013-05-06;702.25;713.75;714.62;700.62;-2.70%
2013-05-03;721.75;727.62;734.88;716.62;-1.03%
2013-05-02;729.25;720.62;729.62;717.88;1.34%
2013-05-01;719.62;731.50;731.50;713.38;-1.45%
2013-04-30;730.25;716.25;736.62;705.12;2.10%
2013-04-29;715.25;696.50;719.62;695.38;4.13%
2013-04-26;686.88;701.50;701.50;686.88;-2.10%
2013-04-25;701.62;690.50;705.38;690.50;1.65%
2013-04-24;690.25;697.75;698.62;688.62;-1.09%
2013-04-23;697.88;702.88;703.50;690.38;-0.61%
2013-04-22;702.12;708.12;708.12;691.38;-0.88%
2013-04-19;708.38;703.62;711.38;697.62;0.60%
2013-04-18;704.12;705.38;711.75;696.12;0.11%
2013-04-17;703.38;703.75;715.38;698.62;-0.04%
2013-04-16;703.62;692.88;703.62;689.88;1.59%
2013-04-15;692.62;715.00;715.00;688.62;-3.01%
2013-04-12;714.12;699.00;715.88;698.50;2.24%
2013-04-11;698.50;697.38;705.62;693.75;0.23%
2013-04-10;696.88;706.12;712.75;688.88;-1.47%
2013-04-09;707.25;713.12;714.12;704.38;-0.63%
2013-04-08;711.75;700.00;715.88;700.00;1.77%
2013-04-05;699.38;692.38;700.38;689.38;0.99%
2013-04-04;692.50;701.75;701.88;684.62;-1.34%
2013-04-03;701.88;674.00;705.38;670.88;4.08%
2013-04-02;674.38;667.38;676.25;664.62;1.05%
2013-04-01;667.38;684.88;685.00;660.25;-2.50%
2013-03-31;684.50;682.88;688.00;681.25;-0.54%
2013-03-28;688.25;735.88;741.38;682.88;-6.49%
2013-03-27;736.00;729.50;740.62;728.75;0.87%
2013-03-26;729.62;726.38;732.50;723.62;0.48%
2013-03-25;726.12;729.88;730.38;722.62;-0.53%
2013-03-24;730.00;729.62;730.12;728.38;0.09%
2013-03-22;729.38;728.50;731.38;715.62;0.14%
2013-03-21;728.38;733.50;736.38;726.25;-0.72%
2013-03-20;733.62;727.25;736.62;723.12;0.86%
2013-03-19;727.38;714.38;727.62;709.38;1.86%
2013-03-18;714.12;716.38;719.25;705.75;-0.35%
2013-03-17;716.62;720.75;721.38;716.00;-0.90%
2013-03-15;723.12;724.62;724.88;717.62;-0.24%
2013-03-14;724.88;711.88;725.38;707.88;1.77%
2013-03-13;712.25;702.88;712.75;697.25;1.32%
2013-03-12;703.00;700.88;706.38;695.75;0.32%
2013-03-11;700.75;699.25;707.88;695.12;0.20%
2013-03-10;699.38;696.00;699.75;695.12;0.43%
2013-03-08;696.38;695.38;702.00;687.50;0.11%
2013-03-07;695.62;683.12;696.38;681.62;1.81%
2013-03-06;683.25;705.38;706.88;681.25;-3.12%
2013-03-05;705.25;703.38;708.62;701.12;0.25%
2013-03-04;703.50;719.12;722.38;697.88;-2.16%
2013-03-03;719.00;721.12;721.62;718.62;-0.19%
2013-03-01;720.38;716.50;726.38;708.12;0.56%
2013-02-28;716.38;712.12;722.88;711.12;0.61%
2013-02-27;712.00;712.50;721.88;710.12;0.02%
2013-02-26;711.88;705.75;711.88;698.12;0.85%
2013-02-25;705.88;720.38;722.12;704.12;-1.98%
2013-02-24;720.12;718.25;720.88;715.88;0.88%
2013-02-22;713.88;722.62;729.62;713.88;-1.26%
2013-02-21;723.00;736.75;737.38;719.62;-1.88%
2013-02-20;736.88;732.62;740.62;727.88;0.56%
2013-02-19;732.75;746.62;747.38;726.38;-1.25%
2013-02-15;742.00;734.62;744.38;733.88;1.04%
2013-02-14;734.38;737.62;740.62;725.12;-0.46%
2013-02-13;737.75;734.38;737.75;722.88;0.48%
2013-02-12;734.25;741.75;744.12;725.62;-1.03%
2013-02-11;741.88;757.62;757.62;740.88;-2.11%
2013-02-10;757.88;757.00;759.00;753.50;0.23%
2013-02-08;756.12;756.62;770.62;753.12;-0.08%
2013-02-07;756.75;759.88;764.25;752.88;-0.39%
2013-02-06;759.75;757.75;763.88;746.62;0.28%
2013-02-05;757.62;765.50;766.12;751.12;-1.01%
2013-02-04;765.38;766.12;773.38;761.12;-0.07%
2013-02-03;765.88;768.25;768.38;764.25;-0.03%
2013-02-01;766.12;781.50;789.88;764.62;-1.98%
2013-01-31;781.62;787.12;790.88;773.88;-0.65%
2013-01-30;786.75;773.75;788.88;771.88;1.66%
2013-01-29;773.88;778.25;784.88;773.75;-0.58%
2013-01-28;778.38;779.62;782.88;770.88;-0.14%
2013-01-27;779.50;778.62;780.38;777.38;0.47%
2013-01-25;775.88;771.25;780.62;764.38;0.58%
2013-01-24;771.38;772.62;774.88;763.12;-0.19%
2013-01-23;772.88;776.12;784.88;771.12;-0.45%
2013-01-22;776.38;794.88;799.62;776.12;-1.79%
2013-01-20;790.50;790.50;790.50;790.50;0.00%
2013-01-18;790.50;785.50;793.62;778.88;0.65%
2013-01-17;785.38;786.62;787.88;776.38;-0.17%
2013-01-16;786.75;783.25;790.62;777.12;0.43%
2013-01-15;783.38;769.88;789.38;769.12;1.70%
2013-01-14;770.25;767.62;776.62;763.50;0.36%
2013-01-13;767.50;761.75;767.50;760.88;1.27%
2013-01-11;757.88;745.88;771.75;736.38;1.59%
2013-01-10;746.00;749.75;756.12;744.12;-0.48%
2013-01-09;749.62;751.00;756.88;745.12;-0.17%
2013-01-08;750.88;752.12;759.12;749.62;-0.18%
2013-01-07;752.25;748.12;760.25;743.62;0.53%
2013-01-06;748.25;749.50;749.50;746.50;-0.08%
2013-01-04;748.88;754.38;757.62;739.88;-0.71%
2013-01-03;754.25;758.75;761.12;750.25;-0.61%
2013-01-02;758.88;786.88;787.38;752.62;-2.52%
2012-12-31;778.50;775.12;779.88;767.88;0.45%
2012-12-30;775.00;778.62;778.62;774.62;-0.43%
2012-12-28;778.38;777.00;784.38;767.12;0.19%
2012-12-27;776.88;775.75;777.62;764.62;0.13%
2012-12-26;775.88;794.12;794.88;773.88;-2.30%
2012-12-24;794.12;794.62;796.12;791.38;-0.05%
2012-12-23;794.50;794.25;796.12;793.75;0.33%
2012-12-21;791.88;792.38;798.62;789.88;-0.05%
2012-12-20;792.25;806.75;808.38;782.88;-1.84%
2012-12-19;807.12;813.50;822.62;802.12;-0.77%
2012-12-18;813.38;812.88;816.38;801.62;0.09%
2012-12-17;812.62;814.62;818.25;805.12;-0.28%
2012-12-16;814.88;815.88;818.62;813.38;0.12%
2012-12-14;813.88;808.12;817.38;806.12;0.73%
2012-12-13;808.00;812.75;817.62;801.62;-0.60%
2012-12-12;812.88;824.00;825.38;809.12;-1.34%
2012-12-11;823.88;848.12;848.62;816.12;-2.83%
2012-12-10;847.88;857.88;861.88;846.88;-1.14%
2012-12-09;857.62;861.50;861.88;857.00;-0.28%
2012-12-07;860.00;860.38;864.62;853.12;-0.06%
2012-12-06;860.50;860.50;864.13;853.12;-0.01%
